product_id,product_name,category,subcategory,cost_price
483,Half Girlfriend V2,Books,Fiction,31631.61
484,Realme Narzo 60 Plus,Electronics,Mobiles,12081.73
485,Denim Jeans,Clothing,Men,27924.4
486,Vivo Y27 Lite,Electronics,Mobiles,39639.35
487,Atomic Habits Plus,Books,Self-Help,51863.72
488,Wren And Martin Grammar Lite,Books,Academic,13908.56
489,Hp Pavilion 15 Plus,Electronics,Laptops,29105.5
490,Iphone 13 Pro,Electronics,Mobiles,11972.57
491,Photo Frame Set V2,Home,Decor,1338.23
492,Wall Clock Plus,Home,Decor,20047.5
493,Acer Aspire 7,Electronics,Laptops,20839.46
494,Rd Sharma Mathematics Plus,Books,Academic,14210.48
495,Bookshelf Plus,Home,Furniture,48722.98
496,Kids Shorts,Clothing,Kids,56651.0
497,Jbl Bluetooth Speaker Pro,Electronics,Accessories,20540.08
498,Lenovo Ideapad Slim,Electronics,Laptops,43806.89
499,Think Like A Monk 2024 Edition,Books,Self-Help,52368.45
500,Pressure Cooker 5L Pro,Home,Kitchen,34395.27
501,Cotton Saree 2024 Edition,Clothing,Women,19790.62
502,Logitech Wireless Mouse V2,Electronics,Accessories,8357.66
503,Mi Power Bank 20000Mah Pro,Electronics,Accessories,18574.45
504,Wall Clock Pro,Home,Decor,25832.35
505,Asus Vivobook 15 V2,Electronics,Laptops,55985.15
506,Anarkali Suit,Clothing,Women,33462.55
507,Dell Inspiron 14 Pro,Electronics,Laptops,19089.98
508,Samsung Galaxy M14 Plus,Electronics,Mobiles,52813.91
509,Pressure Cooker 5L Plus,Home,Kitchen,26608.12
510,Rd Sharma Mathematics V2,Books,Academic,16464.08
511,Hp Pavilion 15 Pro,Electronics,Laptops,11125.55
512,Ncert Physics Class 12 2024 Edition,Books,Academic,16048.41
513,Jbl Bluetooth Speaker 2024 Edition,Electronics,Accessories,13969.34
514,Kurti Set,Clothing,Women,41304.07
515,Bookshelf 2024 Edition,Home,Furniture,28152.37
516,Boat Rockerz Headphones Lite,Electronics,Accessories,29512.16
517,Mi Power Bank 20000Mah Pro,Electronics,Accessories,1982.16
518,Redmi Note 13 Plus,Electronics,Mobiles,57014.37
519,Atomic Habits Pro,Books,Self-Help,45478.71
520,Steel Dinner Set 2024 Edition,Home,Kitchen,29422.08
